"","species.id","pu","amount","species"
"1",1,"10018",0.0623918769009449,"mangrove"
"2",1,"10021",0.0141269852545578,"mangrove"
"3",1,"10034",0.0147610105689916,"mangrove"
"4",1,"10038",0.0215664690108102,"mangrove"
"5",1,"10075",0.0282221490773559,"mangrove"
"6",1,"10108",0.00999225809543216,"mangrove"
"7",1,"10112",0.000497851458799094,"mangrove"
"8",1,"1017",0.0247991736475378,"mangrove"
"9",1,"10237",0.0376682771627344,"mangrove"
"10",1,"10238",0.0253281046539396,"mangrove"
"11",1,"10257",0.00730859507673047,"mangrove"
"12",1,"1027",0.0307206193542105,"mangrove"
"13",1,"10270",0.0434621828416437,"mangrove"
"14",1,"10272",0.0624999999947548,"mangrove"
"15",1,"10318",0.0624999999968857,"mangrove"
"16",1,"10354",0.000798529666550457,"mangrove"
"17",1,"10375",0.00323265995944291,"mangrove"
"18",1,"10388",0.0100676693880931,"mangrove"
"19",1,"10425",0.00549800518213213,"mangrove"
"20",1,"10440",0.00680449648091197,"mangrove"
"21",1,"10460",0.0041971037876443,"mangrove"
"22",1,"10480",0.0584476670054942,"mangrove"
"23",1,"10486",0.00649804251076374,"mangrove"
"24",1,"10511",0.0389086137644947,"mangrove"
"25",1,"10538",0.00621654216575623,"mangrove"
"26",1,"10549",0.0295618300223052,"mangrove"
"27",1,"10588",0.0176420261229541,"mangrove"
"28",1,"10628",0.00043684755781386,"mangrove"
"29",1,"10727",0.0258852512812167,"mangrove"
"30",1,"10734",0.00262316937473044,"mangrove"
"31",1,"1075",0.0624999999963492,"mangrove"
"32",1,"1079",0.0233497794731208,"mangrove"
"33",1,"10801",0.000835085355596617,"mangrove"
"34",1,"10807",0.0597128677005321,"mangrove"
"35",1,"10836",0.0194678412660062,"mangrove"
"36",1,"10842",0.0408014058871716,"mangrove"
"37",1,"10850",0.00220735410174727,"mangrove"
"38",1,"109",0.0365901557586513,"mangrove"
"39",1,"10950",0.0252715025826991,"mangrove"
"40",1,"10953",0.0253651071224995,"mangrove"
